0 0 0 0.122764 	0 0.299293 0 0 	0 0 0 0 	
0 0 0 0.123397 	0 0.310849 0 0 	0 0 0 0 	
0 0 0 0.123817 	0 0.322274 0 0 	0 0 0 0 	
0 0 0 0.124026 	0 0.333532 0 0 	0 0 0 0 	
0 0 0 0.124023 	0 0.344586 0 0 	0 0 0 0 	
0 0 0 0.123808 	0 0.3554 0 0 	0 0 0 0 	
0 0 0 0.123382 	0 0.365937 0 0 	0 0 0 0 	
0 0 0 0.122746 	0 0.37616 0 0 	0 0 0 0 	
0 0 0 0.121902 	0 0.386033 0 0 	0 0 0 0 	
0 0 0 0.120852 	0 0.395517 0 0 	0 0 0 0 	
0 0 0 0.119596 	0 0.404575 0.0195787 0 	0 0 0 0 	
0 0 0 0.118139 	0 0.413172 0.062057 0 	0 0 0 0 	
0 0 0 0.116482 	0 0.42127 0.104913 0 	0 0 0 0 	
0 0 0 0.114629 	0 0.428834 0.148034 0 	0 0 0 0 	
0 0 0 0.112583 	0 0.435827 0.191303 0 	0 0 0 0 	
0 0 0 0.110348 	0 0.442217 0.234604 0 	0 0 0 0 	
0 0 0 0.107928 	0 0.447968 0.277821 0 	0 0 0 0 	
0 0 0 0.105327 	0 0.453049 0.320837 0 	0 0 0 0 	
0 0 0 0.10255 	0 0.457427 0.363534 0 	0 0 0 0 	
0 0 0 0.0996021 	0 0.461072 0.405796 0 	0 0 0 0 	
0 0 0 0.0964879 	0 0.463954 0.447508 0 	0 0 0 0 	
0 0 0 0.0932132 	0 0.466045 0.488553 0 	0 0 0 0 	
0 0 0 0.0897837 	0 0.467344 0.528861 0 	0 0 0 0 	
0 0 0 0.0862053 	0 0.467863 0.56838 0 	0 0 0 0 	
0 0 0 0.0824844 	0 0.4676 0.607039 0 	0 0 0 0 	
0 0 0 0.0786272 	0 0.466559 0.644769 0 	0 0 0 0 	
0 0 0 0.0746406 	0 0.464741 0.681502 0 	0 0 0 0 	
0 0 0 0.0705313 	0 0.462153 0.717173 0 	0 0 0 0 	
0 0 0 0.0663064 	0 0.458798 0.751716 0 	0 0 0 0 	
0 0 0 0.0619731 	0 0.454684 0.785069 0 	0 0 0 0 	
0 0 0 0.0575388 	0 0.449819 0.817171 0 	0 0 0 0 	
0 0 0 0.0530112 	0 0.444213 0.847964 0 	0 0 0 0 	
0 0 0 0.0483978 	0 0.437876 0.877389 0 	0 0 0 0 	
0 0 0 0.0437065 	0 0.430819 0.905395 0 	0 0 0 0 	
0 0 0 0.0389453 	0 0.423056 0.931927 0 	0 0 0 0 	
0 0 0 0.0341223 	0 0.414601 0.956936 0 	0 0 0 0 	
0 0 0 0.0292455 	0 0.405469 0.980375 0 	0 0 0 0 	
0 0 0 0.0243232 	0 0.395677 1.0022 0 	0 0 0 0 	
0 0 0 0.0193636 	0 0.385241 1.02237 0 	0 0 0 0 	
0 0 0 0.0143751 	0 0.374181 1.04084 0 	0 0 0 0 	
0 0 0 0.00936613 	0 0.362515 1.05758 0 	0 0 0 0 	
0 0 0 0.00434495 	0 0.350265 1.07256 0 	0 0 0 0 	
0 0 0 0 	0 0.337451 1.08574 0 	0 0 0 0 	
0 0 0 0 	0 0.324097 1.0971 0 	0 0 0 0 	
0 0 0 0 	0 0.310224 1.10662 0 	0 0 0 0 	
0 0 0 0 	0 0.295858 1.11429 0 	0 0 0 0 	
0 0 0 0 	0 0.281022 1.1201 0 	0 0 0 0 	
0 0 0 0 	0 0.265743 1.12405 0 	0 0 0 0 	
0 0 0 0 	0 0.250046 1.12612 0 	0 0 0 0 	
0 0 0 0 	0 0.233959 1.12632 0 	0 0 0 0 	
0 0 0 0 	0 0.217508 1.12466 0 	0 0 0 0 	
0 0 0 0 	0 0.200723 1.12113 0 	0 0 0 0 	
0 0 0 0 	0 0.183631 1.11575 0 	0 0 0 0 	
0 0 0 0 	0 0.166261 1.10853 0 	0 0 0 0 	
0 0 0 0 	0 0.148643 1.09949 0 	0 0 0 0 	
0 0 0 0 	0 0.130807 1.08864 0 	0 0 0 0 	
0 0 0 0 	0 0.112782 1.076 0 	0 0 0 0 	
0 0 0 0 	0 0.0945808 1.06158 0 	0 0 0 0 	
0 0 0 0 	0 0.0761668 1.04534 0 	0 0 0 0 	
0 0 0 0 	0 0.0575039 1.02725 0 	0 0 0 0 	
0 0 0 0 	0 0.0385541 1.00728 0 	0 0 0 0 	
0 0 0 0 	0 0.0192787 0.985412 0 	0 0 0 0 	
0 0 0 0 	0 0 0.961616 0 	0 0 0 0 	
0 0 0 0 	0 0 0.935878 0 	0 0 0 0 	
0 0 0 0 	0 0 0.908192 0 	0 0 0 0 	
0 0 0 0 	0 0 0.878554 0 	0 0 0 0 	
0 0 0 0 	0 0 0.846969 0 	0 0 0 0 	
0 0 0 0 	0 0 0.813453 0 	0 0 0 0 	
0 0 0 0 	0 0 0.778028 0 	0 0 0 0 	
0 0 0 0 	0 0 0.740727 0 	0 0 0 0 	
0 0 0 0 	0 0 0.701596 0 	0 0 0 0 	
0 0 0 0 	0 0 0.66069 0 	0 0 0 0 	
0 0 0 0 	0 0 0.618077 0 	0 0 0 0 	
0 0 0 0 	0 0 0.573841 0 	0 0 0 0 	
0 0 0 0 	0 0 0.528076 0 	0 0 0 0 	
0 0 0 0 	0 0 0.480891 0 	0 0 0 0 	
0 0 0 0 	0 0 0.432409 0 	0 0 0 0 	
0.00882172 0 0 0 	0 0 0.382764 0 	0 0 0 0 	
0.0284792 0 0 0 	0 0 0.332104 0 	0 0 0 0 	
0.0496528 0 0 0 	0 0 0.280585 0 	0 0 0 0 	
0.072317 0 0 0 	0 0 0.228369 0 	0 0 0 0 	
0.0964301 0 0 0 	0 0 0.175626 0 	0 0 0 0 	
0.121934 0 0 0 	0 0 0.122526 0 	0 0 0 0 	
0.148755 0 0 0 	0 0 0.0692375 0 	0 0 0 0 	
0.176805 0 0 0 	0 0 0.0159273 0 	0 0 0 0.00664922 	
0.205982 0 0 0 	0 0 0 0 	0 0 0 0.0642354 	
0.236174 0 0 0 	0 0 0 0 	0 0 0 0.1218 	
0.267257 0 0 0 	0 0 0 0 	0 0 0 0.179294 	
0.2991 0 0 0 	0 0 0 0 	0 0 0 0.236656 	
0.331567 0 0 0 	0 0 0 0 	0 0 0 0.293816 	
0.364514 0 0 0 	0 0 0 0 	0 0 0 0.350696 	
0.397798 0 0 0 	0 0 0 0 	0 0 0 0.407208 	
0.43127 0 0 0.00137616 	0 0 0 0 	0 0 0 0.463256 	
0.464783 0 0 0.00526588 	0 0 0 0 	0 0 0 0.518738 	
0.498186 0 0 0.00884317 	0 0 0 0 	0 0 0 0.573546 	
0.531334 0 0 0.0121245 	0 0 0 0 	0 0 0 0.627568 	
0.56408 0 0 0.0151318 	0 0 0 0 	0 0 0 0.68069 	
0.59628 0 0 0.0178915 	0 0 0 0 	0 0 0 0.732791 	
0.627793 0 0 0.0204336 	0 0 0 0 	0 0 0 0.783755 	
0.658483 0 0 0.0227912 	0 0 0 0 	0 0 0 0.833459 	
0.688217 0 0 0.0249994 	0 0 0 0 	0 0 0 0.881785 	
0.716866 0 0 0.0270949 	0 0 0 0 	0 0 0 0.928614 	
0.744309 0 0 0.029115 	0 0 0 0 	0 0 0 0.973831 	
0.770427 0 0 0.0310973 	0 0 0 0 	0 0 0 1.01732 	
0.795179 0 0 0.0330407 	0 0 0 0 	0 0 0 1.05901 	
0.818565 0 0 0.0349208 	0 0 0 0 	0 0 0 1.09886 	
0.840547 0 0 0.0367348 	0 0 0 0 	0 0 0 1.1368 	
0.861092 0 0 0.0384795 	0 0 0 0 	0 0 0 1.17277 	
0.880167 0 0 0.0401524 	0 0 0 0 	0 0 0 1.20672 	
0.897744 0 0 0.0417506 	0 0 0 0 	0 0 0 1.23858 	
0.913795 0 0 0.0432717 	0 0 0 0 	0 0 0 1.26833 	
0.928296 0 0 0.0447132 	0 0 0 0 	0 0 0 1.2959 	
0.941226 0 0 0.0460728 	0 0 0 0 	0 0 0 1.32125 	
0.952566 0 0 0.0473486 	0 0 0 0 	0 0 0 1.34435 	
0.962299 0 0 0.0485384 	0 0 0 0 	0 0 0 1.36516 	
0.970412 0 0 0.0496404 	0 0 0 0 	0 0 0 1.38365 	
0.976894 0 0 0.0506529 	0 0 0 0 	0 0 0 1.39979 	
0.981738 0 0 0.0515744 	0 0 0 0 	0 0 0 1.41357 	
0.984937 0 0 0.0524035 	0 0 0 0 	0 0 0 1.42495 	
0.986489 0 0 0.053139 	0 0 0 0 	0 0 0 1.43393 	
0.986394 0 0 0.0537798 	0 0 0 0 	0 0 0 1.4405 	
0.984656 0 0 0.054325 	0 0 0 0 	0 0 0 1.44465 	
0.981279 0 0 0.0547738 	0 0 0 0 	0 0 0 1.44637 	
0.976273 0 0 0.0551257 	0 0 0 0 	0 0 0 1.44566 	
0.969648 0 0 0.0553803 	0 0 0 0 	0 0 0 1.44254 	
0.961417 0 0 0.0555372 	0 0 0 0 	0 0 0 1.43702 	
0.951598 0 0 0.0555963 	0 0 0 0 	0 0 0 1.42909 	
0.94021 0 0 0.0555579 	0 0 0 0 	0 0 0 1.41879 	
0.927388 0 0 0.0554861 	0 0 0 0 	0 0 0 1.40609 	
0.913215 0 0 0.0554092 	0 0 0 0 	0 0 0 1.39101 	
0.897774 0 0 0.0553518 	0 0 0 0 	0 0 0 1.37353 	
0.881151 0 0 0.0553358 	0 0 0 0 	0 0 0 1.35367 	
0.863432 0 0 0.0553797 	0 0 0 0 	0 0 0 1.33143 	
0.844702 0 0 0.0554989 	0 0 0 0 	0 0 0 1.30686 	
0.82505 0 0 0.055705 	0 0 0 0 	0 0 0 1.27998 	
0.804563 0 0 0.0560062 	0 0 0 0 	0 0 0 1.25093 	
0.783327 0 0 0.056407 	0 0 0 0 	0 0 0 1.21976 	
0.761429 0 0 0.0569085 	0 0 0 0 	0 0 0 1.18651 	
0.738954 0 0 0.0575084 	0 0 0 0 	0 0 0 1.15125 	
0.715983 0 0 0.0582012 	0 0 0 0 	0 0 0 1.11404 	
0.6926 0 0 0.0589783 	0 0 0 0 	0 0 0 1.07495 	
0.668883 0 0 0.0598286 	0 0 0 0 	0 0 0 1.03405 	
0.644909 0 0 0.0607384 	0 0 0 0 	0 0 0 0.99142 	
0.620753 0 0 0.0616922 	0 0 0 0 	0 0 0 0.947138 	
0.596488 0 0 0.0626726 	0 0 0 0 	0 0 0 0.901291 	
0.572183 0 0 0.0636611 	0 0 0 0 	0 0 0 0.853964 	
0.547906 0 0 0.064638 	0 0 0 0 	0 0 0 0.805244 	
0.523722 0 0 0.0655833 	0 0 0 0 	0 0 0 0.755219 	
0.499695 0 0 0.0664762 	0 0 0 0 	0 0 0 0.703972 	
0.475887 0 0 0.0672962 	0 0 0 0.0068098 	0 0 0 0.651585 	
0.452358 0 0 0.0680225 	0 0 0 0.0351138 	0 0 0 0.598124 	
0.429168 0 0 0.0686346 	0 0 0 0.0618696 	0 0 0 0.543615 	
0.406374 0 0 0.0691123 	0 0 0 0.087163 	0 0 0 0.488078 	
0.384036 0 0 0.0694352 	0 0 0 0.111135 	0 0 0 0.431538 	
0.362211 0 0 0.0695833 	0 0 0 0.133978 	0 0 0 0.37402 	
0.340956 0 0 0.0695359 	0 0 0 0.155923 	0 0 0 0.315562 	
0.32033 0 0 0.0692721 	0 0 0 0.177216 	0 0 0 0.256224 	
0.300389 0 0 0.0687698 	0 0 0 0.198094 	0 0 0 0.196086 	
0.281189 0 0 0.068006 	0 0 0 0.21876 	0 0 0 0.135256 	
0.262784 0 0 0.0669559 	0 0 0 0.239373 	0 0 0 0.0738592 	
0.245226 0 0 0.0655937 	0 0 0 0.260041 	0 0 0 0.0120322 	
0.228566 0 0 0.0638916 	0 0 0 0.280825 	0 0 0 0 	
0.212849 0 0 0.0618205 	0 0 0 0.301747 	0 0 0 0 	
0.198118 0 0 0.0593497 	0 0 0 0.322793 	0 0 0 0 	
0.18441 0 0 0.0564476 	0 0 0 0.343923 	0 0 0 0 	
0.171759 0 0 0.0530816 	0 0 0 0.365076 	0 0 0 0 	
0.160193 0 0 0.0492188 	0 0 0 0.386173 	0 0 0 0 	
0.149732 0 0 0.0448262 	0 0 0 0.407119 	0 0 0 0 	
0.140394 0 0 0.0398716 	0 0 0 0.427811 	0 0 0 0 	
0.132189 0 0 0.0343241 	0 0 0 0.448135 	0 0 0 0 	
0.125121 0 0 0.0281547 	0 0 0 0.467972 	0 0 0 0 	
0.119189 0 0 0.0213369 	0 0 0 0.487196 	0 0 0 0 	
0.114387 0 0 0.0138475 	0 0 0 0.505682 	0 0 0 0 	
0.110701 0 0 0.00566698 	0 0 0 0.523301 	0 0 0 0 	
0.108116 0 0 0 	0 0 0 0.539922 	0 0 0 0 	
0.106609 0 0 0 	0 0 0 0.555636 	0 0 0 0 	
0.106158 0 0 0 	0 0 0 0.570414 	0 0 0 0 	
0.106733 0 0 0 	0 0 0 0.58423 	0 0 0 0 	
0.108303 0 0 0 	0 0 0 0.597059 	0 0 0 0 	
0.110833 0 0 0 	0 0 0 0.608879 	0 0 0 0 	
0.114288 0 0 0 	0 0 0 0.619667 	0 0 0 0 	
0.118629 0 0 0 	0 0 0 0.629405 	0 0 0 0 	
0.123816 0 0 0 	0 0 0 0.638075 	0 0 0 0 	
0.129807 0 0 0 	0 0 0 0.645661 	0 0 0 0 	
0.136559 0 0 0 	0 0 0 0.652149 	0 0.0107558 0 0 	
0.144028 0 0 0 	0 0 0 0.657529 	0 0.075089 0 0 	
0.152169 0 0 0 	0 0 0 0.66179 	0 0.140146 0 0 	
0.160937 0 0 0 	0 0 0 0.664924 	0 0.205786 0 0 	
0.170285 0 0 0 	0 0 0 0.666927 	0 0.271867 0 0 	
0.180167 0 0 0 	0 0 0 0.667794 	0 0.338249 0 0 	
0.190536 0 0 0 	0 0 0 0.667524 	0 0.40479 0 0 	
0.201344 0 0 0 	0 0 0 0.666119 	0 0.471349 0 0 	
0.212545 0 0 0 	0 0 0 0.66358 	0 0.537787 0 0 	
0.224091 0 0 0 	0 0 0 0.659912 	0 0.603965 0 0 	
0.235936 0 0 0 	0 0 0 0.655123 	0 0.669745 0 0 	
0.248031 0 0 0 	0 0 0 0.649221 	0 0.73499 0 0 	
0.26033 0 0 0 	0 0 0 0.642216 	0 0.799565 0 0 	
0.272787 0 0 0 	0 0 0 0.634122 	0 0.863339 0 0 	
0.285354 0 0 0 	0 0 0 0.624953 	0 0.926179 0 0 	
0.297986 0 0 0 	0 0 0 0.614725 	0 0.987958 0 0 	
0.310637 0 0 0 	0 0 0 0.603457 	0 1.04855 0 0 	
0.323261 0 0 0 	0 0 0 0.591169 	0 1.10783 0 0 	
0.335814 0 0 0 	0 0 0 0.577883 	0 1.16567 0 0 	
0.348253 0 0 0 	0 0 0 0.563622 	0 1.22197 0 0 	
0.360532 0 0 0 	0 0 0 0.548411 	0 1.2766 0 0 	
0.372609 0 0 0 	0 0 0 0.532277 	0 1.32946 0.0202328 0 	
0.384442 0 0 0 	0 0 0 0.51525 	0 1.38043 0.0955124 0 	
0.395988 0 0 0 	0 0 0 0.497357 	0 1.42941 0.17095 0 	
0.407208 0 0 0 	0 0 0 0.478631 	0 1.47631 0.246415 0 	
0.418062 0 0 0 	0 0 0 0.459105 	0 1.52101 0.321773 0 	
0.428509 0 0 0 	0 0 0 0.438812 	0 1.56344 0.396892 0 	
0.438512 0 0 0 	0 0 0 0.417787 	0 1.60351 0.471636 0 	
0.448033 0 0 0 	0 0 0 0.396067 	0 1.64112 0.545871 0 	
0.457037 0 0 0 	0 0 0 0.37369 	0 1.67619 0.619461 0 	
0.465487 0 0 0 	0 0 0 0.350694 	0 1.70866 0.692271 0 	
0.47335 0 0 0 	0 0 0 0.327118 	0 1.73846 0.764165 0 	
0.480592 0 0 0 	0 0 0 0.303003 	0 1.7655 0.835009 0 	
0.487182 0 0 0 	0 0 0 0.278391 	0 1.78975 0.90467 0 	
0.493089 0 0 0 	0 0 0 0.253323 	0 1.81113 0.973015 0 	
0.498282 0 0 0 	0 0 0 0.227843 	0 1.82959 1.03991 0 	
0.502735 0 0 0 	0 0 0 0.201993 	0 1.84509 1.10523 0 	
0.50642 0 0 0 	0 0 0 0.175818 	0 1.85759 1.16885 0 	
0.509312 0 0 0 	0 0 0 0.149361 	0 1.86706 1.23064 0 	
0.511385 0 0 0 	0 0 0 0.122669 	0 1.87345 1.29047 0 	
0.512618 0 0 0 	0 0 0 0.0957855 	0 1.87674 1.34824 0 	
0.512989 0 0 0 	0 0 0 0.0687563 	0 1.87691 1.40381 0 	
0.51249 0 0 0 	0 0 0 0.0416326 	0 1.87396 1.45708 0 	
0.511136 0 0 0 	0 0 0 0.0144748 	0 1.86789 1.5079 0 	
0.508934 0 0 0 	0 0 0 0 	0 1.85872 1.55617 0 	
0.505886 0 0 0 	0 0 0 0 	0 1.84646 1.60177 0 	
0.502001 0 0 0 	0 0 0 0 	0 1.83114 1.64463 0 	
0.497286 0 0 0 	0 0 0 0 	0 1.8128 1.68469 0 	
0.491749 0 0 0 	0 0 0 0 	0 1.79147 1.72189 0 	
0.485402 0 0 0 	0 0 0 0 	0 1.76719 1.75616 0 	
0.478257 0 0 0 	0 0 0 0 	0 1.74 1.78746 0 	
0.470327 0 0 0 	0 0 0 0 	0 1.70996 1.81574 0 	
0.461626 0 0 0 	0 0 0 0 	0 1.67712 1.84096 0 	
0.45217 0 0 0 	0 0 0 0 	0 1.64154 1.86307 0 	
0.441976 0 0 0 	0 0 0 0 	0 1.60328 1.88206 0 	
0.431062 0 0 0 	0 0 0 0 	0 1.56241 1.89788 0 	
0.419449 0 0 0 	0 0 0 0 	0 1.51901 1.91052 0 	
0.407155 0 0 0 	0 0 0 0 	0 1.47315 1.91997 0 	
0.394204 0 0 0 	0 0 0 0 	0 1.42491 1.92622 0 	
0.380617 0 0 0 	0 0 0 0 	0 1.37438 1.92925 0 	
0.366418 0 0 0 	0 0 0 0 	0 1.32163 1.92907 0 	
0.351632 0 0 0 	0 0 0 0 	0 1.26678 1.92569 0 	
0.336285 0 0 0 	0 0 0 0 	0 1.2099 1.91911 0 	
0.320403 0 0 0 	0 0 0 0 	0 1.1511 1.90935 0 	
0.304014 0 0 0 	0 0 0 0 	0 1.09049 1.89644 0 	
0.287145 0 0 0 	0 0 0 0 	0 1.02815 1.8804 0 	
0.269825 0 0 0 	0 0 0 0 	0 0.964206 1.86126 0 	
0.252085 0 0 0 	0 0 0 0 	0 0.898761 1.83906 0 	
0.233954 0 0 0 	0 0 0 0 	0 0.831927 1.81385 0 	
0.215464 0 0 0 	0 0 0 0 	0 0.763818 1.78566 0 	
0.196645 0 0 0 	0 0 0 0 	0 0.69455 1.75455 0 	
0.17753 0 0 0 	0 0 0 0 	0 0.624239 1.72058 0 	
0.158151 0 0 0 	0 0 0 0 	0 0.553005 1.68381 0 	
0.13854 0 0 0 	0 0 0 0 	0 0.480969 1.6443 0 	
0.118731 0 0 0 	0 0 0 0 	0 0.40825 1.60213 0 	
0.0987578 0 0 0 	0 0 0 0 	0 0.334973 1.55737 0 	
0.0786529 0 0 0 	0 0 0 0 	0 0.261259 1.51009 0 	
0.0584505 0 0 0 	0 0 0 0 	0 0.187233 1.46039 0 	
0.0381843 0 0 0 	0 0 0 0 	0 0.113018 1.40835 0 	
0.0178882 0 0 0 	0 0 0 0 	0 0.0387383 1.35406 0 	
0 0 0 0 	0 0 0 0 	0 0 1.29761 0 	
0 0 0 0 	0 0 0 0 	0 0 1.2391 0 	
0 0 0 0 	0 0 0 0 	0 0 1.17863 0 	
0 0 0 0 	0 0 0 0 	0 0 1.11631 0 	
0 0 0 0 	0 0 0 0 	0 0 1.05225 0 	
0 0 0 0 	0 0 0 0 	0 0 0.986541 0 	
0 0 0 0 	0 0 0 0 	0 0 0.919312 0 	
0 0 0 0 	0 0 0 0 	0 0 0.850672 0 	
0 0 0 0 	0 0 0 0 	0 0 0.780739 0 	
0 0 0.032622 0 	0 0 0 0 	0 0 0.709632 0 	
0 0 0.06791 0 	0 0 0 0 	0 0 0.637469 0 	
0 0 0.103031 0 	0 0 0 0 	0 0 0.564375 0 	
0 0 0.13791 0 	0 0 0 0 	0 0 0.490488 0 	
0 0 0.172427 0 	0 0 0 0 	0 0 0.415991 0 	
0 0 0.206533 0 	0 0 0 0 	0 0 0.341002 0 	
0 0 0.240205 0 	0 0 0 0 	0 0 0.265614 0 	
0 0 0.273449 0 	0 0 0 0 	0 0 0.189891 0 	
0 0 0.3063 0 	0 0 0 0 	0 0 0.113904 0 	
0 0 0.338821 0 	0 0 0 0 	0 0 0.0376803 0 	
0 0 0.371097 0 	0 0 0 0 	0 0 0 0 	
0 0 0.403224 0 	0 0 0 0 	0 0 0 0 	
0 0 0.435296 0 	0 0 0 0 	0 0 0 0 	
0 0 0.467392 0 	0 0 0 0 	0 0 0 0 	
0 0 0.499558 0 	0 0 0 0 	0 0 0 0 	
0 0 0.531799 0 	0 0 0 0 	0 0 0 0 	
0 0 0.564075 0 	0 0 0 0 	0 0 0 0 	
0 0 0.5963 0 	0 0 0 0 	0 0 0 0 	
0 0 0.628352 0 	0 0.0177909 0 0 	0 0 0 0 	
0 0 0.660075 0 	0 0.0436803 0 0 	0 0 0 0 	
0 0 0.691291 0 	0 0.0691669 0 0 	0 0 0 0 	
0 0 0.721804 0 	0 0.094301 0 0 	0 0 0 0 	
0 0 0.751406 0 	0 0.119115 0 0 	0 0 0 0 	
0 0 0.779883 0 	0 0.143626 0 0 	0 0 0 0 	
0 0 0.807015 0 	0 0.167832 0 0 	0 0 0 0 	
0 0 0.8326 0 	0 0.191718 0 0 	0 0 0 0 	
0 0 0.85676 0 	0 0.215245 0 0 	0 0 0 0 	
0 0 0.879457 0 	0 0.238374 0 0 	0 0 0 0 	
0 0 0.900655 0 	0 0.261067 0 0 	0 0 0 0 	
0 0 0.920322 0 	0 0.283287 0 0 	0 0 0 0 	
0 0 0.938427 0 	0 0.304998 0 0 	0 0 0 0 	
0 0 0.954942 0 	0 0.326164 0 0 	0 0 0 0 	
0 0 0.969844 0 	0 0.346752 0 0 	0 0 0 0 	
0 0 0.983109 0 	0 0.366727 0 0 	0 0 0 0 	
0 0 0.994718 0 	0 0.386058 0 0 	0 0 0 0 	
0 0 1.00466 0 	0 0.404713 0 0 	0.0052304 0 0 0 	
0 0 1.01291 0 	0 0.422662 0 0 	0.0726171 0 0 0 	
0 0 1.01946 0 	0 0.439877 0 0 	0.140475 0 0 0 	
0 0 1.02431 0 	0 0.456331 0 0 	0.208719 0 0 0 	
0 0 1.02745 0 	0 0.471996 0 0 	0.277261 0 0 0 	
0 0 1.02887 0 	0 0.486849 0 0 	0.346014 0 0 0 	
0 0 1.02859 0 	0 0.500865 0 0 	0.414888 0 0 0 	
0 0 1.02659 0 	0 0.514023 0 0 	0.483789 0 0 0 	
0 0 1.02289 0 	0 0.526303 0 0 	0.552626 0 0 0 	
0 0 1.0175 0 	0 0.537685 0 0 	0.621305 0 0 0 	
0 0 1.01043 0 	0 0.548152 0 0 	0.68973 0 0 0 	
0 0 1.00169 0 	0 0.557688 0 0 	0.757805 0 0 0.0598133 	
0 0 0.991294 0 	0 0.566278 0 0 	0.825432 0 0 0.144632 	
0 0 0.979272 0 	0 0.57391 0 0 	0.892516 0 0 0.229059 	
0 0 0.965644 0 	0 0.580574 0 0 	0.958956 0 0 0.312953 	
0 0 0.950434 0 	0 0.586258 0 0 	1.02465 0 0 0.396176 	
0 0 0.93367 0 	0 0.590956 0 0 	1.08951 0 0 0.47859 	
0 0 0.915382 0 	0 0.594661 0 0 	1.15343 0 0 0.56006 	
0 0 0.895605 0 	0 0.597369 0 0 	1.21632 0 0 0.64045 	
0 0 0.874373 0 	0 0.599076 0 0 	1.27806 0 0 0.719629 	
0 0 0.851723 0 	0 0.599783 0 0 	1.33857 0 0 0.797467 	
0 0 0.827697 0 	0 0.599488 0 0 	1.39775 0 0 0.873837 	
0 0 0.802336 0 	0 0.598195 0 0 	1.4555 0 0 0.948613 	
0 0 0.775685 0 	0 0.595907 0 0 	1.51173 0 0 1.02167 	
0 0 0.747791 0 	0 0.59263 0 0 	1.56633 0 0 1.0929 	
0 0 0.718702 0 	0 0.58837 0 0 	1.61922 0 0 1.16218 	
0 0 0.688468 0 	0 0.583137 0 0 	1.67031 0 0 1.22939 	
0 0 0.657142 0 	0 0.576941 0 0 	1.71949 0 0 1.29443 	
0 0 0.624778 0 	0 0.569793 0 0 	1.76669 0 0 1.3572 	
0 0 0.591432 0 	0 0.561708 0 0 	1.81182 0 0 1.41759 	
0 0 0.55716 0 	0 0.5527 0 0 	1.85479 0 0 1.47551 	
0 0 0.522022 0 	0 0.542786 0 0 	1.89552 0 0 1.53086 	
0 0 0.486077 0 	0 0.531984 0 0 	1.93392 0 0 1.58356 	
0 0 0.449387 0 	0 0.520313 0 0 	1.96993 0 0 1.63352 	
0 0 0.412014 0 	0 0.507794 0 0 	2.00346 0 0 1.68067 	
0 0 0.374021 0 	0 0.49445 0 0 	2.03443 0 0 1.72493 	
0 0 0.335473 0 	0 0.480304 0 0 	2.0628 0 0 1.76622 	
0 0 0.296436 0 	0 0.465382 0 0 	2.08847 0 0 1.8045 	
0 0 0.256974 0 	0 0.449708 0 0 	2.1114 0 0 1.83969 	
0 0 0.217154 0 	0 0.433311 0 0 	2.13152 0 0 1.87176 	
0 0 0.177044 0 	0 0.416219 0 0 	2.14878 0 0 1.90063 	
0 0 0.136711 0 	0 0.398462 0 0 	2.16312 0 0 1.92628 	
0 0 0.0962219 0 	0 0.380071 0 0 	2.1745 0 0 1.94867 	
0 0 0.0556448 0 	0 0.361076 0 0 	2.18286 0 0 1.96777 	
0 0 0.0150475 0 	0 0.341512 0 0 	2.18818 0 0 1.98354 	
0 0 0 0 	0 0.321411 0 0 	2.19041 0 0 1.99597 	
0 0 0 0 	0 0.300807 0 0 	2.18952 0 0 2.00504 	
0 0 0 0 	0 0.279737 0 0 	2.18548 0 0 2.01075 	
0 0 0 0 	0 0.258236 0 0 	2.17827 0 0 2.01309 	
0 0 0 0 	0 0.23634 0 0 	2.16788 0 0 2.01205 	
0 0 0 0 	0 0.214086 0 0 	2.15429 0 0 2.00766 	
0 0 0 0 	0 0.191513 0 0 	2.13748 0 0 1.99992 	
0 0 0 0 	0 0.168659 0 0 	2.11746 0 0 1.98885 	
0 0 0 0 	0 0.145561 0 0 	2.09422 0 0 1.97447 	
0 0 0 0 	0 0.122259 0 0 	2.06778 0 0 1.95681 	
0 0 0 0 	0 0.0987927 0 0 	2.03813 0 0 1.93591 	
0 0 0 0 	0 0.0752005 0 0 	2.0053 0 0 1.91182 	
0 0 0 0 	0 0.0515223 0 0 	1.96932 0 0 1.88456 	
0 0 0 0 	0 0.0277977 0 0.0481508 	1.93019 0 0 1.8542 	
0 0 0 0 	0 0.00406623 0 0.0967398 	1.88796 0 0 1.82071 	
0 0 0 0 	0 0 0 0.145077 	1.84266 0 0 1.78407 	
0 0 0 0 	0 0 0 0.193081 	1.79436 0 0 1.74427 	
0 0 0 0 	0 0 0 0.240675 	1.74316 0 0 1.70129 	
0 0 0 0 	0 0 0 0.287778 	1.68913 0 0 1.65514 	
0 0 0 0 	0 0 0 0.334312 	1.63238 0 0 1.60582 	
0 0 0 0 	0 0 0 0.380203 	1.57301 0 0 1.55334 	
0 0 0 0 	0 0 0 0.425373 	1.51111 0 0 1.49771 	
0 0 0 0 	0 0 0 0.46975 	1.44679 0 0 1.43896 	
0 0 0 0 	0 0 0 0.513259 	1.38017 0 0 1.37712 	
0 0 0 0 	0 0 0 0.555831 	1.31136 0 0 1.31222 	
0 0 0 0 	0 0 0 0.597396 	1.24048 0 0 1.2443 	
0 0 0 0 	0 0 0 0.637886 	1.16766 0 0 1.17342 	
